author_id,author_name
9f81fabe-7941-4936-bfe1-0d0ab315c936,Giuliani C.
37834e23-15ab-4909-9749-7caf9ec93bd7,Briguglio M.
ea7bea9e-df86-483c-ab79-caa6d1ff3a94,De Jorio R.
ecd98701-6cf0-4f79-bea8-6246f5f9e3e8,Austin J.W.
b93381e0-119d-4dea-b1a2-921be8769883,Sakallı-Uğurlu N.
31d97e3e-861a-4d24-848a-36032783b991,Can L.
e7d331c9-7c04-4bcd-be86-2ddf4c86dae1,Makhlouf C.
2739283d-b0a8-41b8-89d5-c0982882248b,Adriaanse M.
e7a3eb30-131d-47fb-9f1a-ec5222c27003,Baazeem T.
2ec5180f-0273-4e8e-99d6-cd8c31aa3259,Sunier T.
4d689f14-ebbd-4eb4-a649-7d075945df15,Horesh U.
9299529f-05e5-4a81-886a-8f7be2ec5f71,Palmer-Rubin B.
b9e141de-470c-46a1-9b19-021eafa74378,Topgül C.
d73b2e5e-43fd-4822-a6ec-fa8f7f7af731,Green-Simms L.
4002e3fb-3b6a-4aba-8d26-4252f7d78781,Carol S.
e10f4f81-f564-442e-bc15-d4d60942881d,Menchik J.
da48e31e-f3c6-431b-9bc7-d2539a11ee89,van Eijk E.
200082d3-9a02-411c-9cb0-4afa9a214c4a,Ahmed N.
1c0af650-8def-4090-b4d1-ed3067f075ce,Montgomery M.E.
a7683d68-fadd-414a-a960-7b741f195ae6,Solís M.
a3968476-1a47-4d11-bc1c-d8a6e385f345,Timbers F.
e8c139cf-0b08-47df-8e3b-3fb317b739f3,Akhtar I.
00325bc1-5f6e-4a43-8db3-26cf60b0098e,Häkkinen A.
9f8301bb-495e-44c4-bf13-c84fd9c62fef,Redfern R.C.
1494eb22-6bd8-4312-8555-bf5c0b7db99a,Samers M.
ad4be426-1e51-408c-aee0-25e5f3f468c7,Wirngo F.E.
f0bbb721-cb9b-415f-b0b2-9d59b2303096,Guveli A.
94e4712d-30b9-4f98-8bcb-da37e9b944ce,Epley J.
5b55a1d7-ad5a-400d-8551-e5301ab03a7a,Halpern M.
f9ec6c87-7aa9-4841-a2af-59d7788c9588,Lapalombara J.
ea65826d-4055-4307-b8c3-3f11aa8cd56a,Ashford D.E.
bb1f518a-e170-48ee-9c90-505fc42036f4,Gbadamosi A.
86858c97-ddb3-4056-b86c-4b9c4d55affa,Hamzić V.
d23791c6-16d2-4397-b1e8-47075c090178,Abouchedid K.
6d23f6b6-61e8-4f5b-99a9-19d61ffdc359,Grünwaldt J.M.
2658650c-41af-4952-bafd-632f5ce238c2,Buehler M.
ad3c3d9a-03dc-454a-bdde-369e043284bf,Natoli J.P.
ed595584-748c-48bd-adbe-ab96823872dc,Helgeson V.S.
f468df84-f96b-417b-a61b-10f9c82382e1,Farooq O.
f9d6b619-6ad2-4904-97d4-c6575451f5f4,Ruban D.A.
ea801f3b-d6f9-40ed-9af2-a4fbb532f876,Gosling E.
40180fe1-2d2b-4186-97bf-1a31e95c3470,Karam E.G.
4a6eea0e-e840-4b38-850e-21083d06cfab,Germanos M.A.
8769e142-fe59-41ec-a309-c95c7b676eb4,Tabor A.S.
ecaecbeb-d7b1-47c8-a7ff-2be84d9cca91,Svensson M.S.
759a1353-abb6-499c-8ae0-517a7e0a4fe8,Kirkendall L.R.
5f8ff686-7f2e-4392-bcbe-dc27aee7540a,Stonawski M.
d89f4237-aac6-48e0-bb1e-58560c16a898,Maamri M.R.
da921fea-c702-4092-866c-f40669288358,Kenschaft L.
7da4edea-af83-4939-b462-50864ecc1f66,Dawisha A.
c1908b35-128f-40de-8a9e-a6129c9f00c3,Li R.
32714d01-583f-4dd6-bbea-4ea2fcc7a1aa,Hessayri M.
86fb5fcb-f2da-4943-9440-3f3e8d08d736,Raviv Y.
22fa36b1-99c3-4d0f-a833-5b178ace05df,Luciani G.
7db4715c-fe87-4460-9df8-152582ea40bc,Bozeman A.B.
38ad236a-f662-40bc-820c-66d7d9c5f9ac,Albirini A.
01b4519e-2dae-486b-84d7-8ad8c32d80b7,Richards D.L.
af967172-d533-4904-a4a1-5c4da1efbd82,Huynh K.
3b4f2e9c-b7fe-4494-82e9-984c1f7b0afc,Diani M.
c3652ece-dc8b-487b-9837-509d9683f295,Lauri M.A.
3c9b0e84-eba9-4511-98a9-41a89bf1cf8a,Brunn S.D.
005911e7-38d6-4b9b-b232-1089d3b26fbb,Hamid A.F.A.
ebe6552c-8dce-4ee2-a454-de6767777a06,Mitchell C.
1c322979-7fc0-4336-ab40-95a113f7846e,Butler J.M.
cde13825-faf7-4b6b-ab31-3dcc08e6af14,Tausch A.
83c9f2c4-aae5-483b-b4af-97437741da39,Fouskas T.
30792ccc-cc61-4875-8656-4019ce4aed2e,Matous P.
ff897f62-817c-4867-95c8-e87fc647a401,Trundle C.
1cddabfd-5e14-4bb9-90b6-fc10d1c81b8e,Teimourpour B.
290badee-f24a-4d67-8ced-cfd3490cd795,Spierings N.
397ced3b-71f6-4804-aa54-22849d412abe,Cook M.
28c6282e-fead-42b6-a7bc-39fb57f93fba,Machlis E.
d2945353-7a8b-4725-b3d5-e778298aad9a,Blitz B.K.
b7d6091a-c452-4841-b496-fe89b774f1a6,Joshi M.C.
7424f272-8977-492f-b081-2d21a3961781,Mead J.R.
64ab7803-1151-42bb-8104-100ac154ed44,Von Mossner A.W.
0752b944-68fc-41ee-976a-7370cb5c4ca5,Irani L.
16196db6-6219-469c-ab70-f47b827a37c9,Dörnyei Z.
8cd281bb-28d2-4966-b7c5-f722dfcf7dcc,Lancee B.
bc06166c-68dd-4586-bcd2-15351a8324be,del Rey Poveda A.
d7512cca-4e58-4dbc-9da4-366cd8380449,Kayed R.N.
117cf0fd-531e-4bbb-94d5-6747d089e4c0,Ahmed Z.
0d243085-1d9a-4f3c-bd85-6ee81c9f1094,Demirbas D.
71950381-be5b-486e-9ff9-c50d3c2c4fe1,Singh Dhaliwal B.B.
2ed1897e-4dc7-4f92-b73b-944e4195fc17,Gubry-Rangin C.
210bfa6b-1e1c-41de-9648-911aa721cbe4,Jeon Y.
8cdad3f7-fb61-41bb-830f-96cc27e14ffc,Jakobson M.
72b12ac7-9753-4c4e-865d-1c7c58b81b58,Liu D.
54ef61e0-e539-4294-b008-bb38159a63e6,Jain S.
44c2f0f0-1735-4662-9daf-a3e23345a7b5,Djeriouat H.
433fde9a-7cbb-4a33-bf45-34933c3110ab,Westwood S.
b4233f49-55f9-4466-8778-3f6edc680c6f,Snyder J.
75708155-e592-4600-9296-e69fe3670bf2,Onea T.A.
f9e6c5a6-af6d-45e7-9924-38baaa832f6c,Whyte I.D.
f26cb19e-a1ae-4fa6-b0fd-207f009f49de,Kumar P.P.
f2de4c85-2240-4b39-944a-97b9c0661230,Olthuis M.L.
0d93d46f-3248-4126-a3bd-564ecb1f827b,Hafez S.
770ce22d-7fa9-475f-99a5-998df045b31c,Hefner R.
d8e9a6d7-839e-4580-8f3c-916705483529,Mizrachi B.
3022638f-d101-4df5-a5d6-5d40d0290038,Smidt S.
7176ee25-8127-45f4-879a-ce5c4c1f07ea,Khilji S.E.
0b7b5aa6-442f-4307-85f0-debf30a2f52a,Akdere M.
57aa38bc-7c9e-4c84-84d6-fe8297bc46ed,Kathuria V.
9e25a61b-0cca-4c5e-bc1f-c94717fd336d,Cleary J.
6f47260c-2730-493e-8fa1-31488994cf8b,Finney N.
e6732eac-34f4-419d-92ff-98c934800560,White B.T.
0fde2f27-a4de-41c9-aab3-b923fa0540cf,Motschenbacher H.
33ee3301-225b-4d90-8e6c-edc096413acd,Zang X.
cc1af949-e9b4-4f03-bbad-72d85dbe9dcd,Ben-Nun Bloom P.
f2959685-7f26-40ba-97fa-7be080f5ab89,Datta K.
e5d9cc61-22f1-4b69-885a-b0e217247ecd,Edensor T.
3847a3db-9e5d-49cb-861a-35a102b4610b,Borbieva N.O.N.
3cceef57-8892-4600-ad42-cbd50cad4658,Ben-Arye E.
4c2bee62-cd1c-49df-978b-989140c40408,Minca C.
e21a2bc1-9eb5-4604-b2cc-b896aed5c9e3,Sarma T.A.
9f8341c9-fca0-4209-b819-eafd06f73a8f,Grace N.M.
5ed46230-db52-49fc-8e75-5efaf6bd1adb,Sears C.E.
218c27d2-6e0a-4c53-a9f2-5ed915146f5d,Kobo O.M.
72140376-a143-4502-9cf9-1b7d1df12b0d,Doh J.P.
4fd811e9-bbb2-4e6d-a941-409a0f70352f,Rodríguez-García D.
0390e88c-7ce2-4a99-ac7f-deff715c5b27,Daly E.
136a54cd-cfed-452e-8fe1-5a1f34311e1e,Simonsohn U.I.
30faf7e9-92fe-4af2-b441-e84b61e48b9a,Schatz A.
55c96f58-d4fc-49f6-a7af-5370cbcd9067,Pagliaro L.A.
42ac8013-ea20-4975-ab64-32b969822a3b,Rothman K.J.
4ea35a2a-82f0-4c56-a1b1-591e6c5c5b17,Paalman C.H.
d1df01a3-db7f-4d38-a973-22f828ed6646,Lamin A.
5c906487-6e4d-4331-8b57-4b4c71f509e9,Thomas White B.
a884d3a7-ac8d-4a5a-8c20-f74ae2f6142c,Hamelin N.
edb5f924-3c69-46be-8e06-f9a6ede0a7c5,Amouri I.K.
6ffb279f-325d-49ab-b554-d0693993e22c,Hirschman E.C.
65dd8618-2226-4f76-a709-2b2e7e0967c7,Sedra P.
0f47540c-bb43-482c-8409-e517eee2ff1a,Cohen E.H.
09f12ba9-b1d2-4c6d-9591-ed11ca5c0a41,McLeman R.A.
8438e62b-3160-4130-bb7b-b5afff4c5b3e,Gould A.C.
07cc4e1f-73eb-4a24-825d-937bf2e4ab89,Sluglett P.
89582129-4772-4ec9-bf6b-c31735a871ff,Bekkaoui K.
d33b0621-4a53-4ba5-afb7-d4e94a490297,Beritelli P.
ff28f208-cee6-4988-82cf-b0e36a5f3b31,Gu Q.
6605e49b-09b9-4aac-98fa-f4be6104a011,Gaspar S.
931a53a4-2ddf-48e7-96af-122acb3e6ade,Qureshi A.M.
66737947-9652-4be8-9b6f-54bf12260ed7,Puig F.
adcafd0c-8e17-4041-9524-11d4f89d93c2,Hruschka D.J.
722b669f-58e5-4b4b-9022-a0f2065305a7,Bayat A.
8c2f9a4b-f2a5-4341-8719-0cac5c0a02f7,Milewski N.
deef3938-242c-4018-bf50-2802782a7d4b,Kobeissi N.
4010d39e-84f0-4ca1-8a70-5ef29ad87c0b,Mazboudi M.
873bdf2a-3a7a-4526-a11c-79f2ce4e3b20,Kogan I.
3f83ae7a-e4df-46b2-8c07-f45104e6e953,Kalter F.
599f0cbe-faed-4b8b-8094-8bc657d7eb85,Smits F.
eab3032b-517e-426a-9d99-ba40275981d1,Vaupel J.W.
bc07808b-c2df-4a85-b605-52f51d05a7ae,Bassiri K.G.
00075f9c-1ab6-43f6-bbef-a9b304b59d2f,Laznicka P.
4e534f33-76ed-4558-941f-9f27c15b4ac6,Yahyaoui A.
7d5535c8-cb3d-4080-97bc-741ebdfec709,Ayish M.I.
e1238e28-51a6-43e5-899e-0a0a454c7a39,Elton G.R.
caad8f2c-d2a4-455c-bab1-5b31d2e540d6,Gavish H.
1e49ba41-2a8b-4ff7-9136-59d42af705dd,Pirajno F.
4e4e51f2-b788-4d23-be28-78185b1900ce,Lia V.V.
76d2670b-1b1f-41fb-80e9-134ff42cd727,Merz E.
e3112d37-a0e7-4d45-a2bf-cbdbd1336301,Lauermann J.
42a4647e-c7ac-46c0-b7bf-818ba39427d7,Simpson A.
1aeac5c7-70ba-44fd-8eba-7e1f0d112826,Allen N.J.
c1ab19af-c5d1-4094-8b72-f41832f74e46,Shandler J.
618014cb-dd5d-4163-81ed-33b901f398c8,Bonne K.
06afd31e-963a-4ab7-84be-ad195737378b,Levecque K.
8b0cc2e1-e82f-4b20-adc2-7bc65603a34c,Rugman A.M.
f6889b99-498f-497f-b393-6b5e9789c952,Leone T.
6ae81e41-96d2-4552-bc6c-e3e1f0cd6974,Furia P.A.
67cd2f43-5f9e-45e5-b801-41a5b0d37b42,Storm L.
6ec42410-bfbb-4a6a-b9f6-a5d96b1f7325,Hussain S.
7e8e67d6-d21e-424e-82cc-c00cfd32263b,Belhachmi Z.
8aea204f-0e63-4bbe-a88d-e6004945c1f8,Magen A.
a9a70e68-3778-439f-ae2f-f1f4612c5f11,Tayob A.
192b3dcc-ff3f-4b8f-97b3-e3ebd3b9c2d7,Gondwe M.
0c62c5a3-f955-4e7e-ba57-9128543b8a5d,Duranti A.
0b1b5da4-c743-4378-a4c9-d8327766f65c,Farid M.
4280e92a-97a9-4507-a138-ce2167021227,Jacoby T.
a6c01379-af64-45e1-b6ab-fece62128d29,Chaturvedi V.
6e527554-4481-4603-bedd-9d4b5821ebdf,Mather C.M.
f1b27d05-6fcd-42e6-a5da-f7a79705c599,Bryant C.D.
8c760338-b495-4cf3-a101-f657eb4c9187,Gerhards J.
eafe3d77-a580-4a87-be94-da993aef2060,Adsera A.
eba859f4-1f6a-4fc8-a8fc-0b13bcd36f60,McKay S.L.
d6974010-f37c-43d1-b6fb-cae34a5c4dda,Fuse K.
10f09c8a-8050-4bee-b821-70ede0094ca0,Pentecost A.
afa8cf21-c3bf-4704-8e10-de97999644f0,Thomas M.
edbdb9c6-7248-453a-a267-23fa83350b99,Ruesink J.L.
36d60139-de90-4e85-86a6-f0229b2f4e5b,Barnett G.
14c60146-2651-40e5-8a4f-57cbf9ff3e34,Stevens G.
c9dcb62c-3d85-4381-a609-5b255b0b4ce4,Lloyd C.B.
b2b86866-7096-4307-8696-035acce25a30,Goldberg P.K.
48874dbc-4b93-4fd0-bed4-5462bbe0f328,Banda F.
932d1cd2-6986-4a7c-8d40-9679272bc1c7,Colwell-Chanthaphonh C.
5265fce0-4353-4d59-bd9c-abf7e1cdf9d8,Salamandra C.
4a4d6721-3195-46b6-8dd2-87bfafe37893,Siddharthan N.S.
da4e8626-4295-49ee-94df-f739d9bba454,Hall L.J.
232b665c-42b3-48d4-a3ed-8be1fb38848a,Joseph J.E.
3f83dcce-ce09-48aa-b60f-5cc929b74861,Luscombe D.
98febc43-62fc-47ec-ac94-6c4b6d655180,Lazarus N.
e8601b79-c7bb-4144-ac31-ec60782209c3,Jensen C.
91f4878f-1ba9-4328-855b-7d66ac7a66a1,Lucumí Cuesta D.I.
d2f82719-411e-4b8d-ae2d-c0b0802dfaff,Drew A.
d4ce7679-e67b-463b-9400-7a2ce00ba822,Green E.C.
775b6821-4eb0-4814-a9c5-ebfa4c16b3d7,Gilliot C.
af3aec01-a327-4bb0-a7b3-63edc73c0531,Kemkes-Grottenthaler A.
6eb835ad-5ed3-4947-ae27-6d1dfab6c4a8,Melcher F.
f734f718-e6f3-46f4-a8b8-73a58678884b,Boulay M.
ccab72c7-4e6a-4916-bb32-d4afbbb96a9c,Van der Wal M.
def80dea-3441-4ed1-aa8a-b1781fdb4f5d,Haddad Y.Y.
5762970e-658c-4b14-bed7-97ebc55c6814,Mauss A.L.
94c6c00e-f08b-412d-8a06-89fa9b4fc69d,Droop M.
db38abf0-88fb-49d4-958a-d3a96f540f36,Baker K.
f9b23201-e64f-4ff1-837c-081c137c95e7,Strier K.
17d89598-045d-40d9-b7eb-80445340462c,Baddeley A.
ebadcad2-ac98-4d6c-8dab-abeedea016a3,Yiftachel O.
76d1b0eb-1a34-4170-95df-3506aa84a29b,Gilsenan M.
dd79fee3-7276-4247-9082-6a45c3c81451,Sommers L.
9597fa41-74e3-4089-9f5a-e44855c6a53f,Marchione T.
a0984cfd-9d5b-429a-bcf7-fa8cf52b3d1f,Wolf K.H.
187deba9-1f45-43b0-9d37-c905bf6d30e0,Oppenheim Mason K.
df8a45a2-9298-4285-8537-0c89676f83f6,Anderson J.
a2622012-88e9-4487-a760-41ffd8c7db32,Wuthnow R.
